1	8.80325110835163e-07
2	7.107100367163613e-07
3	2.818918228797219e-07
4	5.9602514859447696e-08
5	1.2881014825575817e-08
6	4.264923193189971e-09
7	1.5769691066589842e-09
8	6.937216957576458e-10
9	3.161865988200212e-10
10	1.179840484942489e-10
11	3.361461836865888e-11
12	1.0084663922506489e-11
13	4.966327988518498e-12
