LLLLLLL	0.9310674050028642
UUUUUUU	0.04110859543359066
ULLLLLL	0.020117842821680897
ULLLULL	0.0011729725306200388
UUULLLL	0.0010093019449521263
LLLLLLU	0.000886549005701192
ULLULLL	0.0007228784200332797
UUUULLL	0.0005319294034207152
LLLLUUU	0.0004910117570037371
LLLUUUU	0.00042281567964210697
UULLLLL	0.000409176464169781
LLLLLUU	0.0003409803868081508
ULLLLUL	0.0002591450939741946
LLLULLL	0.00023186666302954254
UUUUULL	0.00015003137019558636
LLLLULL	0.00015003137019558636
ULULLLL	0.00012275293925093428
ULLLUUU	0.00010911372377860825
LULLLLL	0.00010911372377860825
LLULLLL	0.00010911372377860825
LUUUUUU	6.819607736163016e-05
LLLLLUL	6.819607736163016e-05
LULULLL	4.091764641697809e-05
ULLLLLU	4.091764641697809e-05
ULLULUL	4.091764641697809e-05
LLLUUUL	4.091764641697809e-05
UUUUUUL	2.7278430944652063e-05
UULLLUU	1.3639215472326031e-05
LULLUUL	1.3639215472326031e-05
ULLLLUU	1.3639215472326031e-05
ULUULLL	1.3639215472326031e-05
LUULLLL	1.3639215472326031e-05
ULULLUL	1.3639215472326031e-05
LLUULUL	1.3639215472326031e-05
LLLUULL	1.3639215472326031e-05
LLUUUUU	1.3639215472326031e-05
ULUULUL	1.3639215472326031e-05
UULLULL	1.3639215472326031e-05
