D10	0.1271378732438491
D11	0.10459420329528277
D6	0.08658177526743376
A4	0.06999966542264724
A8	0.06193102839953402
A7	0.05578088833328771
A6	0.05224273282781737
A9	0.047617200925866784
A5	0.045408229994555516
A10	0.035922201640645676
D3	0.03512834083090765
D8	0.030330957834128716
D1	0.02943976543085959
D9	0.027998041201680188
D2	0.02562102119091288
A11	0.021582520462446735
A1	0.0164634869651705
A3	0.015398162257849641
D7	0.014954086862364002
O1	0.014930514367055689
D4	0.012824958253871211
A2	0.012710897792701955
A12	0.012362633184598492
Y1	0.012310925775535095
A13	0.006124286361714618
D12	0.005543338412825871
D5	0.0038278690768402514
A14	0.003137423085229018
D13	0.0016112941147843648
O2	0.0014759423675301804
A15	0.001461494709115408
D14	0.0008866299848223546
A16	0.0007870171820678705
O3	0.0007664862990574043
K4	0.0007649654929084809
E	0.00045928345697487325
D15	0.0003794411341563936
A17	0.0002927551836677586
O4	0.00026690147913606047
K5	0.0002623390606892902
K6	0.00023344374385974518
D16	0.00022736051926405148
W	0.0002136732639237407
D18	0.0001870591563175808
K7	0.00016272625793480608
O6	0.00015588263026465067
A18	0.00015588263026465067
K8	0.0001003732058289458
D20	8.744635356309673e-05
K10	8.440474126524988e-05
O5	7.604030744617107e-05
D19	6.615506747816882e-05
O8	5.855103673355172e-05
D17	5.550942443570488e-05
O10	5.4749021361243165e-05
K9	5.170740906339633e-05
A19	5.170740906339633e-05
K11	5.01866029144729e-05
O7	4.562418446770264e-05
O9	4.030136294647067e-05
A32	3.9540959872008955e-05
D32	3.5738944499700404e-05
X1	3.497854142523869e-05
D21	3.117652605293014e-05
A26	2.5853704531698163e-05
A21	2.281209223385132e-05
K12	2.12912860849279e-05
O11	2.0530883010466187e-05
A20	1.9770479936004477e-05
D24	1.8249673787081055e-05
O12	1.6728867638157636e-05
O32	1.5968464563695923e-05
A22	1.5968464563695923e-05
A23	1.5968464563695923e-05
D27	1.5208061489234214e-05
D30	1.4447658414772502e-05
D22	1.2926852265849082e-05
A24	1.216644919138737e-05
D23	1.064564304246395e-05
K13	9.124836893540527e-06
D31	6.843627670155396e-06
A25	6.843627670155396e-06
O13	6.083224595693685e-06
D25	6.083224595693685e-06
O16	5.322821521231975e-06
D26	5.322821521231975e-06
K20	4.562418446770264e-06
O15	4.562418446770264e-06
O14	4.562418446770264e-06
O20	4.562418446770264e-06
A27	4.562418446770264e-06
A29	4.562418446770264e-06
D28	3.8020153723085534e-06
O17	3.0416122978468426e-06
D29	3.0416122978468426e-06
K16	3.0416122978468426e-06
A31	3.0416122978468426e-06
O34	2.281209223385132e-06
O18	2.281209223385132e-06
K18	2.281209223385132e-06
O21	2.281209223385132e-06
A30	2.281209223385132e-06
A28	2.281209223385132e-06
K19	2.281209223385132e-06
O22	1.5208061489234213e-06
O19	1.5208061489234213e-06
O23	1.5208061489234213e-06
O30	1.5208061489234213e-06
O29	1.5208061489234213e-06
K21	1.5208061489234213e-06
O24	7.604030744617107e-07
K14	7.604030744617107e-07
O25	7.604030744617107e-07
K24	7.604030744617107e-07
O26	7.604030744617107e-07
O33	7.604030744617107e-07
O31	7.604030744617107e-07
K15	7.604030744617107e-07
K17	7.604030744617107e-07
O27	7.604030744617107e-07
