LLLLLLLLLLL	0.9741042173131804
UUUUUUUUUUU	0.014480498890180741
ULLLLLLLLLL	0.00863192756227319
LLLLLLLLLLU	0.0005989500757495684
ULLLLLULLLL	0.00031709121657330094
ULLLLULLLLL	0.00028185885917626747
LLLLLLLULLL	0.00014092942958813373
UUULLLLLLLL	0.00014092942958813373
LLLLLLLLLUU	0.00014092942958813373
LLLLLLULLLL	0.00010569707219110031
ULLLLLLLLLU	0.00010569707219110031
UULLLLLLLLL	0.00010569707219110031
ULLLLULLULL	7.046471479406687e-05
ULLLULLULLL	7.046471479406687e-05
ULLLLLLULLL	7.046471479406687e-05
LLLLLLLLULL	7.046471479406687e-05
LLLLLULLLLL	7.046471479406687e-05
LULLLLLLLLL	7.046471479406687e-05
ULLULLULLLL	3.5232357397033434e-05
ULLLLLULLUL	3.5232357397033434e-05
LLLLLLUUULL	3.5232357397033434e-05
LLLLUUUUUUU	3.5232357397033434e-05
LLLUUULLLLL	3.5232357397033434e-05
UUUUUULLLLL	3.5232357397033434e-05
LLLLLLLUUUU	3.5232357397033434e-05
LLLLLLLLUUU	3.5232357397033434e-05
UULLLULLLLL	3.5232357397033434e-05
ULLLLLLULLU	3.5232357397033434e-05
LLLLULLLLLL	3.5232357397033434e-05
ULLLLLLLULL	3.5232357397033434e-05
