10	153962
12	125870
11	118906
9	85512
6	69806
7	69679
8	68317
13	67095
5	55505
14	38689
4	31363
15	26198
16	18966
17	14474
18	11048
3	9875
19	8334
20	6451
21	4701
22	3418
23	2395
2	1924
24	1633
-1	1452
25	1130
26	842
27	611
28	447
29	344
1	290
30	214
31	149
32	130
33	74
34	68
35	46
36	28
0	24
37	22
39	12
38	6
40	5
42	3
43	2
45	1
49	1
47	1
